    z           x_e           tau
27.43  3.814090E-13  6.538705E-02
27.44  3.735898E-13  6.538705E-02
27.45  3.659291E-13  6.538705E-02
27.46  3.584237E-13  6.538705E-02
27.47  3.510705E-13  6.538705E-02
27.48  3.438664E-13  6.538705E-02
27.49  3.368084E-13  6.538705E-02
27.50  3.298936E-13  6.538705E-02
27.51  3.231191E-13  6.538705E-02
27.52  3.164822E-13  6.538705E-02
27.53  3.099801E-13  6.538705E-02
27.54  3.036100E-13  6.538705E-02
27.55  2.973693E-13  6.538705E-02
27.56  2.912554E-13  6.538705E-02
27.57  2.852658E-13  6.538705E-02
27.58  2.793980E-13  6.538705E-02
27.59  2.736494E-13  6.538705E-02
27.60  2.680179E-13  6.538705E-02
27.61  2.625009E-13  6.538705E-02
27.62  2.570961E-13  6.538705E-02
27.63  2.518014E-13  6.538705E-02
27.64  2.466145E-13  6.538705E-02
27.65  2.415332E-13  6.538705E-02
27.66  2.365554E-13  6.538705E-02
27.67  2.316791E-13  6.538705E-02
27.68  2.269021E-13  6.538705E-02
27.69  2.222225E-13  6.538705E-02
27.70  2.176384E-13  6.538705E-02
27.71  2.131477E-13  6.538705E-02
27.72  2.087487E-13  6.538705E-02
27.73  2.044394E-13  6.538705E-02
27.74  2.002181E-13  6.538705E-02
27.75  1.960829E-13  6.538705E-02
27.76  1.920322E-13  6.538705E-02
27.77  1.880642E-13  6.538705E-02
27.78  1.841773E-13  6.538705E-02
27.79  1.803699E-13  6.538705E-02
27.80  1.766402E-13  6.538705E-02
27.81  1.729869E-13  6.538705E-02
27.82  1.694082E-13  6.538705E-02
27.83  1.659027E-13  6.538705E-02
27.84  1.624690E-13  6.538705E-02
27.85  1.591055E-13  6.538705E-02
27.86  1.558109E-13  6.538705E-02
27.87  1.525838E-13  6.538705E-02
27.88  1.494227E-13  6.538705E-02
27.89  1.463264E-13  6.538705E-02
27.90  1.432936E-13  6.538705E-02
27.91  1.403229E-13  6.538705E-02
27.92  1.374131E-13  6.538705E-02
27.93  1.345630E-13  6.538705E-02
27.94  1.317713E-13  6.538705E-02
27.95  1.290369E-13  6.538705E-02
27.96  1.263587E-13  6.538705E-02
27.97  1.237354E-13  6.538705E-02
27.98  1.211659E-13  6.538705E-02
27.99  1.186492E-13  6.538705E-02
28.00  1.161843E-13  6.538705E-02
28.01  1.137699E-13  6.538705E-02
28.02  1.114052E-13  6.538705E-02
28.03  1.090891E-13  6.538705E-02
28.04  1.068206E-13  6.538705E-02
28.05  1.045987E-13  6.538705E-02
28.06  1.024226E-13  6.538705E-02
28.07  1.002913E-13  6.538705E-02
28.08  9.820376E-14  6.538705E-02
28.09  9.615924E-14  6.538705E-02
28.10  9.415681E-14  6.538705E-02
28.11  9.219563E-14  6.538705E-02
28.12  9.027485E-14  6.538705E-02
28.13  8.839364E-14  6.538705E-02
28.14  8.655121E-14  6.538705E-02
28.15  8.474676E-14  6.538705E-02
28.16  8.297952E-14  6.538705E-02
28.17  8.124873E-14  6.538705E-02
28.18  7.955365E-14  6.538705E-02
28.19  7.789354E-14  6.538705E-02
28.20  7.626770E-14  6.538705E-02
28.21  7.467543E-14  6.538705E-02
28.22  7.311603E-14  6.538705E-02
28.23  7.158885E-14  6.538705E-02
28.24  7.009321E-14  6.538705E-02
28.25  6.862849E-14  6.538705E-02
28.26  6.719404E-14  6.538705E-02
28.27  6.578925E-14  6.538705E-02
28.28  6.441350E-14  6.538705E-02
28.29  6.306622E-14  6.538705E-02
28.30  6.174681E-14  6.538705E-02
28.31  6.045470E-14  6.538705E-02
28.32  5.918934E-14  6.538705E-02
28.33  5.795018E-14  6.538705E-02
28.34  5.673668E-14  6.538705E-02
28.35  5.554832E-14  6.538705E-02
28.36  5.438458E-14  6.538705E-02
28.37  5.324496E-14  6.538705E-02
28.38  5.212896E-14  6.538705E-02
28.39  5.103610E-14  6.538705E-02
28.40  4.996591E-14  6.538705E-02
28.41  4.891791E-14  6.538705E-02
28.42  4.789167E-14  6.538705E-02
28.43  4.688672E-14  6.538705E-02
28.44  4.590263E-14  6.538705E-02
28.45  4.493897E-14  6.538705E-02
28.46  4.399533E-14  6.538705E-02
28.47  4.307129E-14  6.538705E-02
28.48  4.216645E-14  6.538705E-02
28.49  4.128042E-14  6.538705E-02
28.50  4.041281E-14  6.538705E-02
28.51  3.956323E-14  6.538705E-02
28.52  3.873133E-14  6.538705E-02
28.53  3.791673E-14  6.538705E-02
28.54  3.711908E-14  6.538705E-02
28.55  3.633804E-14  6.538705E-02
28.56  3.557325E-14  6.538705E-02
28.57  3.482439E-14  6.538705E-02
28.58  3.409113E-14  6.538705E-02
28.59  3.337314E-14  6.538705E-02
28.60  3.267011E-14  6.538705E-02
28.61  3.198174E-14  6.538705E-02
28.62  3.130771E-14  6.538705E-02
28.63  3.064775E-14  6.538705E-02
28.64  3.000154E-14  6.538705E-02
28.65  2.936882E-14  6.538705E-02
28.66  2.874930E-14  6.538705E-02
28.67  2.814271E-14  6.538705E-02
28.68  2.754879E-14  6.538705E-02
28.69  2.696726E-14  6.538705E-02
28.70  2.639789E-14  6.538705E-02
28.71  2.584040E-14  6.538705E-02
28.72  2.529457E-14  6.538705E-02
28.73  2.476015E-14  6.538705E-02
28.74  2.423689E-14  6.538705E-02
28.75  2.372459E-14  6.538705E-02
28.76  2.322299E-14  6.538705E-02
28.77  2.273189E-14  6.538705E-02
28.78  2.225107E-14  6.538705E-02
28.79  2.178031E-14  6.538705E-02
28.80  2.131940E-14  6.538705E-02
28.81  2.086815E-14  6.538705E-02
28.82  2.042635E-14  6.538705E-02
28.83  1.999380E-14  6.538705E-02
28.84  1.957032E-14  6.538705E-02
28.85  1.915572E-14  6.538705E-02
28.86  1.874980E-14  6.538705E-02
28.87  1.835240E-14  6.538705E-02
28.88  1.796334E-14  6.538705E-02
28.89  1.758243E-14  6.538705E-02
28.90  1.720952E-14  6.538705E-02
28.91  1.684444E-14  6.538705E-02
28.92  1.648702E-14  6.538705E-02
28.93  1.613710E-14  6.538705E-02
28.94  1.579454E-14  6.538705E-02
28.95  1.545917E-14  6.538705E-02
28.96  1.513085E-14  6.538705E-02
28.97  1.480943E-14  6.538705E-02
28.98  1.449477E-14  6.538705E-02
28.99  1.418673E-14  6.538705E-02
29.00  1.388516E-14  6.538705E-02
29.01  1.358994E-14  6.538705E-02
29.02  1.330093E-14  6.538705E-02
29.03  1.301800E-14  6.538705E-02
29.04  1.274103E-14  6.538705E-02
29.05  1.246989E-14  6.538705E-02
29.06  1.220446E-14  6.538705E-02
29.07  1.194463E-14  6.538705E-02
29.08  1.169027E-14  6.538705E-02
29.09  1.144127E-14  6.538705E-02
29.10  1.119752E-14  6.538705E-02
29.11  1.095891E-14  6.538705E-02
29.12  1.072533E-14  6.538705E-02
29.13  1.049668E-14  6.538705E-02
29.14  1.027285E-14  6.538705E-02
29.15  1.005375E-14  6.538705E-02
29.16  9.839274E-15  6.538705E-02
29.17  9.629327E-15  6.538705E-02
29.18  9.423813E-15  6.538705E-02
29.19  9.222641E-15  6.538705E-02
29.20  9.025720E-15  6.538705E-02
29.21  8.832961E-15  6.538705E-02
29.22  8.644276E-15  6.538705E-02
29.23  8.459582E-15  6.538705E-02
29.24  8.278793E-15  6.538705E-02
29.25  8.101829E-15  6.538705E-02
29.26  7.928609E-15  6.538705E-02
29.27  7.759055E-15  6.538705E-02
29.28  7.593090E-15  6.538705E-02
29.29  7.430640E-15  6.538705E-02
29.30  7.271629E-15  6.538705E-02
29.31  7.115988E-15  6.538705E-02
29.32  6.963643E-15  6.538705E-02
29.33  6.814528E-15  6.538705E-02
29.34  6.668573E-15  6.538705E-02
29.35  6.525713E-15  6.538705E-02
29.36  6.385883E-15  6.538705E-02
29.37  6.249018E-15  6.538705E-02
29.38  6.115058E-15  6.538705E-02
29.39  5.983940E-15  6.538705E-02
29.40  5.855605E-15  6.538705E-02
29.41  5.729996E-15  6.538705E-02
29.42  5.607053E-15  6.538705E-02
29.43  5.486722E-15  6.538705E-02
29.44  5.368948E-15  6.538705E-02
29.45  5.253676E-15  6.538705E-02
29.46  5.140855E-15  6.538705E-02
29.47  5.030432E-15  6.538705E-02
29.48  4.922357E-15  6.538705E-02
29.49  4.816581E-15  6.538705E-02
29.50  4.713055E-15  6.538705E-02
29.51  4.611732E-15  6.538705E-02
29.52  4.512566E-15  6.538705E-02
29.53  4.415511E-15  6.538705E-02
29.54  4.320523E-15  6.538705E-02
29.55  4.227558E-15  6.538705E-02
29.56  4.136573E-15  6.538705E-02
29.57  4.047527E-15  6.538705E-02
29.58  3.960378E-15  6.538705E-02
29.59  3.875088E-15  6.538705E-02
29.60  3.791616E-15  6.538705E-02
29.61  3.709924E-15  6.538705E-02
29.62  3.629976E-15  6.538705E-02
29.63  3.551732E-15  6.538705E-02
29.64  3.475159E-15  6.538705E-02
29.65  3.400220E-15  6.538705E-02
29.66  3.326882E-15  6.538705E-02
29.67  3.255109E-15  6.538705E-02
29.68  3.184870E-15  6.538705E-02
29.69  3.116131E-15  6.538705E-02
29.70  3.048862E-15  6.538705E-02
29.71  2.983030E-15  6.538705E-02
29.72  2.918606E-15  6.538705E-02
29.73  2.855559E-15  6.538705E-02
29.74  2.793861E-15  6.538705E-02
29.75  2.733483E-15  6.538705E-02
29.76  2.674397E-15  6.538705E-02
29.77  2.616576E-15  6.538705E-02
29.78  2.559992E-15  6.538705E-02
29.79  2.504621E-15  6.538705E-02
29.80  2.450435E-15  6.538705E-02
29.81  2.397410E-15  6.538705E-02
29.82  2.345521E-15  6.538705E-02
29.83  2.294744E-15  6.538705E-02
29.84  2.245056E-15  6.538705E-02
29.85  2.196433E-15  6.538705E-02
29.86  2.148853E-15  6.538705E-02
29.87  2.102294E-15  6.538705E-02
29.88  2.056734E-15  6.538705E-02
29.89  2.012151E-15  6.538705E-02
29.90  1.968525E-15  6.538705E-02
29.91  1.925836E-15  6.538705E-02
29.92  1.884064E-15  6.538705E-02
29.93  1.843189E-15  6.538705E-02
29.94  1.803193E-15  6.538705E-02
29.95  1.764056E-15  6.538705E-02
29.96  1.725760E-15  6.538705E-02
29.97  1.688287E-15  6.538705E-02
29.98  1.651620E-15  6.538705E-02
29.99  1.615742E-15  6.538705E-02
30.00  1.580636E-15  6.538705E-02
30.01  1.546285E-15  6.538705E-02
30.02  1.512673E-15  6.538705E-02
30.03  1.479785E-15  6.538705E-02
30.04  1.447605E-15  6.538705E-02
30.05  1.416119E-15  6.538705E-02
30.06  1.385310E-15  6.538705E-02
30.07  1.355165E-15  6.538705E-02
30.08  1.325670E-15  6.538705E-02
30.09  1.296811E-15  6.538705E-02
30.10  1.268574E-15  6.538705E-02
30.11  1.240946E-15  6.538705E-02
30.12  1.213914E-15  6.538705E-02
30.13  1.187465E-15  6.538705E-02
30.14  1.161587E-15  6.538705E-02
30.15  1.136267E-15  6.538705E-02
30.16  1.111495E-15  6.538705E-02
30.17  1.087257E-15  6.538705E-02
30.18  1.063542E-15  6.538705E-02
30.19  1.040340E-15  6.538705E-02
30.20  1.017639E-15  6.538705E-02
30.21  9.954289E-16  6.538705E-02
30.22  9.736988E-16  6.538705E-02
30.23  9.524386E-16  6.538705E-02
30.24  9.316382E-16  6.538705E-02
30.25  9.112877E-16  6.538705E-02
30.26  8.913776E-16  6.538705E-02
30.27  8.718983E-16  6.538705E-02
30.28  8.528407E-16  6.538705E-02
30.29  8.341956E-16  6.538705E-02
30.30  8.159544E-16  6.538705E-02
30.31  7.981082E-16  6.538705E-02
30.32  7.806487E-16  6.538705E-02
30.33  7.635675E-16  6.538705E-02
30.34  7.468566E-16  6.538705E-02
30.35  7.305079E-16  6.538705E-02
30.36  7.145137E-16  6.538705E-02
30.37  6.988664E-16  6.538705E-02
30.38  6.835585E-16  6.538705E-02
30.39  6.685828E-16  6.538705E-02
30.40  6.539321E-16  6.538705E-02
30.41  6.395994E-16  6.538705E-02
30.42  6.255779E-16  6.538705E-02
30.43  6.118609E-16  6.538705E-02
30.44  5.984418E-16  6.538705E-02
30.45  5.853143E-16  6.538705E-02
30.46  5.724721E-16  6.538705E-02
30.47  5.599089E-16  6.538705E-02
30.48  5.476190E-16  6.538705E-02
30.49  5.355962E-16  6.538705E-02
30.50  5.238349E-16  6.538705E-02
30.51  5.123295E-16  6.538705E-02
30.52  5.010745E-16  6.538705E-02
30.53  4.900644E-16  6.538705E-02
30.54  4.792939E-16  6.538705E-02
30.55  4.687580E-16  6.538705E-02
30.56  4.584515E-16  6.538705E-02
30.57  4.483695E-16  6.538705E-02
30.58  4.385071E-16  6.538705E-02
30.59  4.288597E-16  6.538705E-02
30.60  4.194226E-16  6.538705E-02
30.61  4.101912E-16  6.538705E-02
30.62  4.011611E-16  6.538705E-02
30.63  3.923279E-16  6.538705E-02
30.64  3.836874E-16  6.538705E-02
30.65  3.752355E-16  6.538705E-02
30.66  3.669680E-16  6.538705E-02
30.67  3.588810E-16  6.538705E-02
30.68  3.509706E-16  6.538705E-02
30.69  3.432329E-16  6.538705E-02
30.70  3.356642E-16  6.538705E-02
30.71  3.282609E-16  6.538705E-02
30.72  3.210194E-16  6.538705E-02
30.73  3.139362E-16  6.538705E-02
30.74  3.070078E-16  6.538705E-02
30.75  3.002309E-16  6.538705E-02
30.76  2.936022E-16  6.538705E-02
30.77  2.871185E-16  6.538705E-02
30.78  2.807767E-16  6.538705E-02
30.79  2.745737E-16  6.538705E-02
30.80  2.685064E-16  6.538705E-02
30.81  2.625720E-16  6.538705E-02
30.82  2.567676E-16  6.538705E-02
30.83  2.510903E-16  6.538705E-02
30.84  2.455374E-16  6.538705E-02
30.85  2.401062E-16  6.538705E-02
30.86  2.347940E-16  6.538705E-02
30.87  2.295982E-16  6.538705E-02
30.88  2.245164E-16  6.538705E-02
30.89  2.195460E-16  6.538705E-02
30.90  2.146847E-16  6.538705E-02
30.91  2.099300E-16  6.538705E-02
30.92  2.052797E-16  6.538705E-02
30.93  2.007315E-16  6.538705E-02
30.94  1.962831E-16  6.538705E-02
30.95  1.919324E-16  6.538705E-02
30.96  1.876772E-16  6.538705E-02
30.97  1.835156E-16  6.538705E-02
30.98  1.794453E-16  6.538705E-02
30.99  1.754646E-16  6.538705E-02
31.00  1.715713E-16  6.538705E-02
31.01  1.677637E-16  6.538705E-02
31.02  1.640398E-16  6.538705E-02
31.03  1.603978E-16  6.538705E-02
31.04  1.568359E-16  6.538705E-02
31.05  1.533524E-16  6.538705E-02
31.06  1.499456E-16  6.538705E-02
31.07  1.466138E-16  6.538705E-02
31.08  1.433553E-16  6.538705E-02
31.09  1.401686E-16  6.538705E-02
31.10  1.370522E-16  6.538705E-02
31.11  1.340044E-16  6.538705E-02
31.12  1.310237E-16  6.538705E-02
31.13  1.281088E-16  6.538705E-02
31.14  1.252581E-16  6.538705E-02
31.15  1.224703E-16  6.538705E-02
31.16  1.197440E-16  6.538705E-02
31.17  1.170778E-16  6.538705E-02
31.18  1.144705E-16  6.538705E-02
31.19  1.119207E-16  6.538705E-02
31.20  1.094272E-16  6.538705E-02
31.21  1.069887E-16  6.538705E-02
31.22  1.046041E-16  6.538705E-02
31.23  1.022722E-16  6.538705E-02
31.24  9.999179E-17  6.538705E-02
31.25  9.776178E-17  6.538705E-02
31.26  9.558106E-17  6.538705E-02
31.27  9.344856E-17  6.538705E-02
31.28  9.136321E-17  6.538705E-02
31.29  8.932398E-17  6.538705E-02
31.30  8.732986E-17  6.538705E-02
31.31  8.537986E-17  6.538705E-02
31.32  8.347302E-17  6.538705E-02
31.33  8.160839E-17  6.538705E-02
31.34  7.978504E-17  6.538705E-02
31.35  7.800207E-17  6.538705E-02
31.36  7.625859E-17  6.538705E-02
31.37  7.455373E-17  6.538705E-02
31.38  7.288665E-17  6.538705E-02
31.39  7.125652E-17  6.538705E-02
31.40  6.966253E-17  6.538705E-02
31.41  6.810387E-17  6.538705E-02
31.42  6.657979E-17  6.538705E-02
31.43  6.508951E-17  6.538705E-02
31.44  6.363229E-17  6.538705E-02
31.45  6.220741E-17  6.538705E-02
31.46  6.081416E-17  6.538705E-02
31.47  5.945184E-17  6.538705E-02
31.48  5.811976E-17  6.538705E-02
31.49  5.681727E-17  6.538705E-02
31.50  5.554371E-17  6.538705E-02
31.51  5.429845E-17  6.538705E-02
31.52  5.308087E-17  6.538705E-02
31.53  5.189034E-17  6.538705E-02
31.54  5.072629E-17  6.538705E-02
31.55  4.958812E-17  6.538705E-02
31.56  4.847526E-17  6.538705E-02
31.57  4.738716E-17  6.538705E-02
31.58  4.632327E-17  6.538705E-02
31.59  4.528306E-17  6.538705E-02
31.60  4.426600E-17  6.538705E-02
31.61  4.327158E-17  6.538705E-02
31.62  4.229931E-17  6.538705E-02
31.63  4.134870E-17  6.538705E-02
31.64  4.041926E-17  6.538705E-02
31.65  3.951054E-17  6.538705E-02
31.66  3.862206E-17  6.538705E-02
31.67  3.775339E-17  6.538705E-02
31.68  3.690409E-17  6.538705E-02
31.69  3.607373E-17  6.538705E-02
31.70  3.526189E-17  6.538705E-02
31.71  3.446817E-17  6.538705E-02
31.72  3.369215E-17  6.538705E-02
31.73  3.293346E-17  6.538705E-02
31.74  3.219170E-17  6.538705E-02
31.75  3.146650E-17  6.538705E-02
31.76  3.075750E-17  6.538705E-02
31.77  3.006434E-17  6.538705E-02
31.78  2.938666E-17  6.538705E-02
31.79  2.872413E-17  6.538705E-02
31.80  2.807640E-17  6.538705E-02
31.81  2.744316E-17  6.538705E-02
31.82  2.682407E-17  6.538705E-02
31.83  2.621883E-17  6.538705E-02
31.84  2.562713E-17  6.538705E-02
31.85  2.504867E-17  6.538705E-02
31.86  2.448315E-17  6.538705E-02
31.87  2.393029E-17  6.538705E-02
31.88  2.338981E-17  6.538705E-02
31.89  2.286143E-17  6.538705E-02
31.90  2.234488E-17  6.538705E-02
31.91  2.183991E-17  6.538705E-02
31.92  2.134625E-17  6.538705E-02
31.93  2.086365E-17  6.538705E-02
31.94  2.039187E-17  6.538705E-02
31.95  1.993067E-17  6.538705E-02
31.96  1.947981E-17  6.538705E-02
31.97  1.903906E-17  6.538705E-02
31.98  1.860820E-17  6.538705E-02
31.99  1.818700E-17  6.538705E-02
32.00  1.777526E-17  6.538705E-02
32.01  1.737276E-17  6.538705E-02
32.02  1.697930E-17  6.538705E-02
32.03  1.659467E-17  6.538705E-02
32.04  1.621868E-17  6.538705E-02
32.05  1.585114E-17  6.538705E-02
32.06  1.549186E-17  6.538705E-02
32.07  1.514065E-17  6.538705E-02
32.08  1.479733E-17  6.538705E-02
32.09  1.446174E-17  6.538705E-02
32.10  1.413369E-17  6.538705E-02
32.11  1.381302E-17  6.538705E-02
32.12  1.349956E-17  6.538705E-02
32.13  1.319315E-17  6.538705E-02
32.14  1.289365E-17  6.538705E-02
32.15  1.260088E-17  6.538705E-02
32.16  1.231471E-17  6.538705E-02
32.17  1.203498E-17  6.538705E-02
32.18  1.176155E-17  6.538705E-02
32.19  1.149428E-17  6.538705E-02
32.20  1.123303E-17  6.538705E-02
32.21  1.097767E-17  6.538705E-02
32.22  1.072807E-17  6.538705E-02
32.23  1.048409E-17  6.538705E-02
32.24  1.024562E-17  6.538705E-02
32.25  1.001252E-17  6.538705E-02
32.26  9.784686E-18  6.538705E-02
32.27  9.561991E-18  6.538705E-02
32.28  9.344322E-18  6.538705E-02
32.29  9.131566E-18  6.538705E-02
32.30  8.923614E-18  6.538705E-02
32.31  8.720358E-18  6.538705E-02
32.32  8.521692E-18  6.538705E-02
32.33  8.327515E-18  6.538705E-02
32.34  8.137726E-18  6.538705E-02
32.35  7.952226E-18  6.538705E-02
32.36  7.770919E-18  6.538705E-02
32.37  7.593711E-18  6.538705E-02
32.38  7.420511E-18  6.538705E-02
32.39  7.251229E-18  6.538705E-02
32.40  7.085776E-18  6.538705E-02
32.41  6.924066E-18  6.538705E-02
32.42  6.766017E-18  6.538705E-02
32.43  6.611545E-18  6.538705E-02
32.44  6.460571E-18  6.538705E-02
32.45  6.313016E-18  6.538705E-02
32.46  6.168802E-18  6.538705E-02
32.47  6.027856E-18  6.538705E-02
32.48  5.890104E-18  6.538705E-02
32.49  5.755473E-18  6.538705E-02
32.50  5.623894E-18  6.538705E-02
32.51  5.495299E-18  6.538705E-02
32.52  5.369620E-18  6.538705E-02
32.53  5.246791E-18  6.538705E-02
32.54  5.126749E-18  6.538705E-02
32.55  5.009430E-18  6.538705E-02
32.56  4.894775E-18  6.538705E-02
32.57  4.782721E-18  6.538705E-02
32.58  4.673212E-18  6.538705E-02
32.59  4.566190E-18  6.538705E-02
32.60  4.461598E-18  6.538705E-02
32.61  4.359383E-18  6.538705E-02
32.62  4.259490E-18  6.538705E-02
32.63  4.161867E-18  6.538705E-02
32.64  4.066463E-18  6.538705E-02
32.65  3.973229E-18  6.538705E-02
32.66  3.882114E-18  6.538705E-02
32.67  3.793072E-18  6.538705E-02
32.68  3.706055E-18  6.538705E-02
32.69  3.621019E-18  6.538705E-02
32.70  3.537917E-18  6.538705E-02
32.71  3.456707E-18  6.538705E-02
32.72  3.377346E-18  6.538705E-02
32.73  3.299793E-18  6.538705E-02
32.74  3.224005E-18  6.538705E-02
32.75  3.149944E-18  6.538705E-02
32.76  3.077570E-18  6.538705E-02
32.77  3.006846E-18  6.538705E-02
32.78  2.937734E-18  6.538705E-02
32.79  2.870197E-18  6.538705E-02
32.80  2.804201E-18  6.538705E-02
32.81  2.739710E-18  6.538705E-02
32.82  2.676689E-18  6.538705E-02
32.83  2.615107E-18  6.538705E-02
32.84  2.554930E-18  6.538705E-02
32.85  2.496126E-18  6.538705E-02
32.86  2.438665E-18  6.538705E-02
32.87  2.382516E-18  6.538705E-02
32.88  2.327650E-18  6.538705E-02
32.89  2.274036E-18  6.538705E-02
32.90  2.221648E-18  6.538705E-02
32.91  2.170457E-18  6.538705E-02
32.92  2.120436E-18  6.538705E-02
32.93  2.071558E-18  6.538705E-02
32.94  2.023798E-18  6.538705E-02
32.95  1.977130E-18  6.538705E-02
32.96  1.931529E-18  6.538705E-02
32.97  1.886972E-18  6.538705E-02
32.98  1.843435E-18  6.538705E-02
32.99  1.800894E-18  6.538705E-02
33.00  1.759326E-18  6.538705E-02
33.01  1.718711E-18  6.538705E-02
33.02  1.679025E-18  6.538705E-02
33.03  1.640249E-18  6.538705E-02
33.04  1.602361E-18  6.538705E-02
33.05  1.565341E-18  6.538705E-02
33.06  1.529170E-18  6.538705E-02
33.07  1.493827E-18  6.538705E-02
33.08  1.459295E-18  6.538705E-02
33.09  1.425555E-18  6.538705E-02
33.10  1.392589E-18  6.538705E-02
33.11  1.360379E-18  6.538705E-02
33.12  1.328908E-18  6.538705E-02
33.13  1.298159E-18  6.538705E-02
33.14  1.268116E-18  6.538705E-02
33.15  1.238763E-18  6.538705E-02
33.16  1.210084E-18  6.538705E-02
33.17  1.182064E-18  6.538705E-02
33.18  1.154687E-18  6.538705E-02
33.19  1.127939E-18  6.538705E-02
33.20  1.101806E-18  6.538705E-02
33.21  1.076274E-18  6.538705E-02
33.22  1.051328E-18  6.538705E-02
33.23  1.026957E-18  6.538705E-02
33.24  1.003145E-18  6.538705E-02
33.25  9.798817E-19  6.538705E-02
33.26  9.571533E-19  6.538705E-02
33.27  9.349479E-19  6.538705E-02
33.28  9.132537E-19  6.538705E-02
33.29  8.920588E-19  6.538705E-02
33.30  8.713520E-19  6.538705E-02
33.31  8.511220E-19  6.538705E-02
33.32  8.313580E-19  6.538705E-02
33.33  8.120493E-19  6.538705E-02
33.34  7.931855E-19  6.538705E-02
33.35  7.747565E-19  6.538705E-02
33.36  7.567523E-19  6.538705E-02
33.37  7.391632E-19  6.538705E-02
33.38  7.219797E-19  6.538705E-02
33.39  7.051925E-19  6.538705E-02
33.40  6.887926E-19  6.538705E-02
33.41  6.727711E-19  6.538705E-02
33.42  6.571194E-19  6.538705E-02
33.43  6.418289E-19  6.538705E-02
33.44  6.268914E-19  6.538705E-02
33.45  6.122989E-19  6.538705E-02
33.46  5.980434E-19  6.538705E-02
33.47  5.841172E-19  6.538705E-02
33.48  5.705127E-19  6.538705E-02
33.49  5.572226E-19  6.538705E-02
33.50  5.442397E-19  6.538705E-02
33.51  5.315569E-19  6.538705E-02
33.52  5.191674E-19  6.538705E-02
33.53  5.070644E-19  6.538705E-02
33.54  4.952413E-19  6.538705E-02
33.55  4.836918E-19  6.538705E-02
33.56  4.724096E-19  6.538705E-02
33.57  4.613884E-19  6.538705E-02
33.58  4.506224E-19  6.538705E-02
33.59  4.401056E-19  6.538705E-02
33.60  4.298324E-19  6.538705E-02
33.61  4.197971E-19  6.538705E-02
33.62  4.099943E-19  6.538705E-02
33.63  4.004186E-19  6.538705E-02
33.64  3.910649E-19  6.538705E-02
33.65  3.819279E-19  6.538705E-02
33.66  3.730028E-19  6.538705E-02
33.67  3.642846E-19  6.538705E-02
33.68  3.557686E-19  6.538705E-02
33.69  3.474502E-19  6.538705E-02
33.70  3.393248E-19  6.538705E-02
33.71  3.313879E-19  6.538705E-02
33.72  3.236352E-19  6.538705E-02
33.73  3.160626E-19  6.538705E-02
33.74  3.086657E-19  6.538705E-02
33.75  3.014406E-19  6.538705E-02
33.76  2.943833E-19  6.538705E-02
33.77  2.874900E-19  6.538705E-02
33.78  2.807569E-19  6.538705E-02
33.79  2.741802E-19  6.538705E-02
33.80  2.677565E-19  6.538705E-02
33.81  2.614820E-19  6.538705E-02
33.82  2.553535E-19  6.538705E-02
33.83  2.493675E-19  6.538705E-02
33.84  2.435208E-19  6.538705E-02
33.85  2.378101E-19  6.538705E-02
33.86  2.322322E-19  6.538705E-02
33.87  2.267843E-19  6.538705E-02
33.88  2.214631E-19  6.538705E-02
33.89  2.162658E-19  6.538705E-02
33.90  2.111896E-19  6.538705E-02
33.91  2.062316E-19  6.538705E-02
33.92  2.013892E-19  6.538705E-02
33.93  1.966595E-19  6.538705E-02
33.94  1.920401E-19  6.538705E-02
33.95  1.875284E-19  6.538705E-02
33.96  1.831219E-19  6.538705E-02
33.97  1.788181E-19  6.538705E-02
33.98  1.746147E-19  6.538705E-02
33.99  1.705094E-19  6.538705E-02
34.00  1.664998E-19  6.538705E-02
34.01  1.625839E-19  6.538705E-02
34.02  1.587593E-19  6.538705E-02
34.03  1.550240E-19  6.538705E-02
34.04  1.513759E-19  6.538705E-02
34.05  1.478130E-19  6.538705E-02
34.06  1.443334E-19  6.538705E-02
34.07  1.409350E-19  6.538705E-02
34.08  1.376161E-19  6.538705E-02
34.09  1.343747E-19  6.538705E-02
34.10  1.312091E-19  6.538705E-02
34.11  1.281175E-19  6.538705E-02
34.12  1.250982E-19  6.538705E-02
34.13  1.221495E-19  6.538705E-02
34.14  1.192698E-19  6.538705E-02
34.15  1.164575E-19  6.538705E-02
34.16  1.137110E-19  6.538705E-02
34.17  1.110288E-19  6.538705E-02
34.18  1.084094E-19  6.538705E-02
34.19  1.058513E-19  6.538705E-02
34.20  1.033531E-19  6.538705E-02
34.21  1.009134E-19  6.538705E-02
34.22  9.853092E-20  6.538705E-02
34.23  9.620424E-20  6.538705E-02
34.24  9.393208E-20  6.538705E-02
34.25  9.171320E-20  6.538705E-02
34.26  8.954633E-20  6.538705E-02
34.27  8.743028E-20  6.538705E-02
34.28  8.536385E-20  6.538705E-02
34.29  8.334590E-20  6.538705E-02
34.30  8.137530E-20  6.538705E-02
34.31  7.945095E-20  6.538705E-02
34.32  7.757176E-20  6.538705E-02
34.33  7.573668E-20  6.538705E-02
34.34  7.394470E-20  6.538705E-02
34.35  7.219480E-20  6.538705E-02
34.36  7.048600E-20  6.538705E-02
34.37  6.881735E-20  6.538705E-02
34.38  6.718790E-20  6.538705E-02
34.39  6.559676E-20  6.538705E-02
34.40  6.404301E-20  6.538705E-02
34.41  6.252579E-20  6.538705E-02
